Symbol,Year,Revenue,NetIncome,Equity,Shares
CRISIL,2025,36490100000.0,7660100000.0,30334400000.0,73130017.0
CRISIL,2024,32597800000.0,6840700000.0,25648200000.0,73130017.0
CRISIL,2023,31395200000.0,6584400000.0,21892600000.0,73130017.0
CRISIL,2022,27687200000.0,5643900000.0,17919800000.0,73130017.0
CRIZAC,2025,8494910000.0,1529330000.0,5052470000.0,174982500.0
CRIZAC,2024,6348660000.0,1189000000.0,3410250000.0,174982500.0
CRIZAC,2023,4729740000.0,1121390000.0,2215980000.0,174982500.0
CRIZAC,2022,2635350000.0,677640000.0,1069690000.0,174982500.0
CROMPTON,2025,78267400000.0,5559500000.0,33901300000.0,653597856.0
CROMPTON,2024,72737200000.0,4399200000.0,29996200000.0,653597856.0
CROMPTON,2023,68325500000.0,4632100000.0,26599900000.0,653597856.0
CROMPTON,2022,53740600000.0,5783800000.0,24529700000.0,653597856.0
CROWN,2025,350345000.0,189801000.0,618242000.0,11223344.0
CROWN,2024,281007000.0,55083000.0,360732000.0,11223344.0
CROWN,2023,192776000.0,38965000.0,211304000.0,11223344.0
CROWN,2022,199240713.0,-16027626.0,174421404.0,11223344.0
CSBBANK,2025,24484881000.0,5937977000.0,44977315000.0,169407293.0
CSBBANK,2024,20608304000.0,5668218000.0,38036468000.0,169407293.0
CSBBANK,2023,16496058000.0,5473614000.0,32036264000.0,169407293.0
CSBBANK,2022,13996037000.0,4584940000.0,26513980000.0,169407293.0
CSLFINANCE,2025,2109119000.0,720927000.0,5416467000.0,22487484.0
CSLFINANCE,2024,1627202000.0,633621000.0,4748272000.0,22487484.0
CSLFINANCE,2023,1145281000.0,456284000.0,3625196000.0,22487484.0
CSLFINANCE,2022,721768000.0,334494000.0,3214948000.0,22487484.0
CTE,2025,1989210650.0,-480621000.0,679465000.0,19250771.0
CTE,2024,2062275000.0,55785600.0,1124664940.0,19250771.0
CTE,2023,1819920700.0,81464290.0,987785610.0,19250771.0
CTE,2022,1122429680.0,97956200.0,853863460.0,19250771.0
CUB,2025,32137263000.0,11236263000.0,94666172000.0,743047262.0
CUB,2024,28650940000.0,10157309000.0,84014315000.0,743047262.0
CUB,2023,29730292000.0,9374795000.0,74572102000.0,743047262.0
CUB,2022,26740308000.0,7601651000.0,65857054000.0,743047262.0
CUBEXTUB,2025,2671203000.0,66586000.0,758543000.0,14318975.0
CUBEXTUB,2024,2207910000.0,39874000.0,691957000.0,14318975.0
CUBEXTUB,2023,1910492000.0,26476000.0,646992000.0,14318975.0
CUBEXTUB,2022,1336483000.0,24175000.0,620515000.0,14318975.0
CUMMINSIND,2025,102192400000.0,19999400000.0,75614000000.0,277200000.0
CUMMINSIND,2024,88599900000.0,17205800000.0,66123200000.0,277200000.0
CUMMINSIND,2023,76414000000.0,12281500000.0,57582400000.0,277200000.0
CUMMINSIND,2022,60569700000.0,9337400000.0,51449700000.0,277200000.0
CUPID,2025,1806204000.0,408872000.0,3421923000.0,1344660700.0
CUPID,2024,1675516000.0,398548000.0,3012854000.0,1344660700.0
CUPID,2023,1555079000.0,315828000.0,1671234000.0,1344660700.0
CUPID,2022,1327346000.0,172794000.0,1421859000.0,1344660700.0
CURAA,2025,0.0,-6629000.0,71184000.0,9900000.0
CURAA,2024,0.0,-9408000.0,7736000.0,9900000.0
CURAA,2023,0.0,-35000.0,-444000.0,9900000.0
CURAA,2022,0.0,-38000.0,-444000.0,9900000.0
CYBERMEDIA,2025,867208000.0,-112121000.0,-163644000.0,20620657.0
CYBERMEDIA,2024,1018031000.0,14112000.0,-46186000.0,20620657.0
CYBERMEDIA,2023,784288000.0,40382000.0,-54182000.0,20620657.0
CYBERMEDIA,2022,715690000.0,9099000.0,-110641000.0,20620657.0
CYBERTECH,2025,2358969000.0,349343000.0,2476670000.0,31130593.0
CYBERTECH,2024,2217352000.0,227403000.0,2178662000.0,31130593.0
CYBERTECH,2023,1761645000.0,216898000.0,1604161000.0,31130593.0
CYBERTECH,2022,1388490000.0,227108000.0,1383040000.0,31130593.0
CYIENT,2025,73604000000.0,6157000000.0,53095000000.0,110414584.0
CYIENT,2024,71472000000.0,6828000000.0,42581000000.0,110414584.0
CYIENT,2023,60159000000.0,5144000000.0,34667000000.0,110414584.0
CYIENT,2022,45344000000.0,5223000000.0,31166000000.0,110414584.0
CYIENTDLM,2025,15196260000.0,680760000.0,9494350000.0,79364396.0
CYIENTDLM,2024,11918710000.0,611960000.0,9089780000.0,79364396.0
CYIENTDLM,2023,8320330000.0,317270000.0,1978720000.0,79364396.0
CYIENTDLM,2022,7205330000.0,397950000.0,771120000.0,79364396.0
DABUR,2025,124000100000.0,17676300000.0,108006900000.0,1773690172.0
DABUR,2024,122616500000.0,18426800000.0,98663000000.0,1773690172.0
DABUR,2023,114265100000.0,17071500000.0,89732600000.0,1773690172.0
DABUR,2022,108080300000.0,17392200000.0,83813000000.0,1773690172.0
DALBHARAT,2025,135680000000.0,6830000000.0,173740000000.0,187565953.0
DALBHARAT,2024,143340000000.0,8270000000.0,163970000000.0,187565953.0
DALBHARAT,2023,132370000000.0,10390000000.0,156280000000.0,187565953.0
DALBHARAT,2022,110600000000.0,8080000000.0,160610000000.0,187565953.0
DALMIASUG,2025,37457800000.0,3867500000.0,32345200000.0,80939303.0
DALMIASUG,2024,28987000000.0,2724700000.0,29321600000.0,80939303.0
DALMIASUG,2023,32454500000.0,2483200000.0,27049500000.0,80939303.0
DALMIASUG,2022,29041100000.0,3078600000.0,23587100000.0,80939303.0
DAMCAPITAL,2025,2362500000.0,1037800000.0,2639400000.0,70686000.0
DAMCAPITAL,2024,1738400000.0,705300000.0,1626400000.0,70686000.0
DAMCAPITAL,2023,814380000.0,86740000.0,951260000.0,70686000.0
DAMCAPITAL,2022,913540000.0,218980000.0,879720000.0,70686000.0
DAMODARIND,2025,4214354000.0,54017000.0,1439785000.0,23300000.0
DAMODARIND,2024,7153826000.0,52196000.0,1198540000.0,23300000.0
DAMODARIND,2023,6827888000.0,7967000.0,1149671000.0,23300000.0
DAMODARIND,2022,9086027000.0,183544000.0,1154206000.0,23300000.0
DANGEE,2025,268215000.0,-5217000.0,158029000.0,153975000.0
DANGEE,2024,249214000.0,-8804000.0,162989000.0,153975000.0
DANGEE,2023,255308000.0,-6291000.0,171493000.0,153975000.0
DANGEE,2022,205539000.0,-12026000.0,177337000.0,153975000.0
DATAMATICS,2025,17233600000.0,2050200000.0,13645900000.0,59106389.0
DATAMATICS,2024,15498900000.0,1981900000.0,12290000000.0,59106389.0
DATAMATICS,2023,14591900000.0,1889200000.0,10493300000.0,59106389.0
DATAMATICS,2022,12010500000.0,1574800000.0,8570100000.0,59106389.0
DATAPATTNS,2025,7083500000.0,2218100000.0,15082200000.0,55983969.0
DATAPATTNS,2024,5198000000.0,1816900000.0,13242100000.0,55983969.0
DATAPATTNS,2023,4534500000.0,1239900000.0,11670800000.0,55983969.0
DATAPATTNS,2022,3108500000.0,939700000.0,5745100000.0,55983969.0
DAVANGERE,2025,2044448000.0,109371000.0,3498197000.0,1429990798.0
DAVANGERE,2024,2107430000.0,122373000.0,3399838000.0,1429990798.0
DAVANGERE,2023,2744600000.0,132200000.0,3120200000.0,1429990798.0
DAVANGERE,2022,1100439000.0,56801000.0,2472525000.0,1429990798.0
DBCORP,2025,22837440000.0,3709830000.0,22246760000.0,178245926.0
DBCORP,2024,23485380000.0,4255230000.0,22209610000.0,178245926.0
DBCORP,2023,20764540000.0,1690850000.0,19478670000.0,178245926.0
DBCORP,2022,17289130000.0,1425590000.0,18824260000.0,178245926.0
DBEIL,2025,5817938000.0,567498000.0,4128531000.0,46580860.0
DBEIL,2024,5114020000.0,604116000.0,1601029000.0,46580860.0
DBEIL,2023,4334550000.0,213950000.0,1005430000.0,46580860.0
DBEIL,2022,3630520000.0,176640000.0,847190000.0,46580860.0
DBL,2025,104307794000.0,6408263000.0,50642238000.0,162444833.0
DBL,2024,117364634000.0,1940348000.0,43696456000.0,162444833.0
DBL,2023,103331303000.0,9349000.0,40016054000.0,162444833.0
DBL,2022,91935240000.0,-5488661000.0,35506688000.0,162444833.0
DBOL,2025,18426900000.0,146900000.0,10117400000.0,65803590.0
DBOL,2024,18394200000.0,464900000.0,10114700000.0,65803590.0
DBOL,2023,23666200000.0,1111000000.0,9887300000.0,65803590.0
DBOL,2022,15268600000.0,1023300000.0,8785000000.0,65803590.0
DBREALTY,2025,11330805000.0,-1255886000.0,48932683000.0,542406761.0
DBREALTY,2024,3574701000.0,13193790000.0,50148901000.0,542406761.0
DBREALTY,2023,6888008000.0,-903837000.0,21372296000.0,542406761.0
DBREALTY,2022,2194342000.0,269274000.0,18887097000.0,542406761.0
DBSTOCKBRO,2025,156330962.0,57874304.0,720229166.0,35000000.0
DBSTOCKBRO,2024,130488649.0,90477561.0,662978016.0,35000000.0
DBSTOCKBRO,2023,93682610.0,63750081.0,572015104.0,35000000.0
DBSTOCKBRO,2022,262413304.0,86374895.0,507370256.0,35000000.0
DCAL,2025,26420800000.0,32400000.0,58315200000.0,156783095.0
DCAL,2024,25436200000.0,-1534500000.0,56275000000.0,156783095.0
DCAL,2023,23150500000.0,-298000000.0,58096700000.0,156783095.0
DCAL,2022,20676400000.0,180100000.0,55489400000.0,156783095.0
DCBBANK,2025,28482314000.0,6153347000.0,56906801000.0,321901777.0
DCBBANK,2024,24000148000.0,5359745000.0,50712696000.0,321901777.0
DCBBANK,2023,21271655000.0,4655589000.0,45661135000.0,321901777.0
DCBBANK,2022,18097748000.0,2875043000.0,40488243000.0,321901777.0
DCI,2025,5557491000.0,144997000.0,722163000.0,16400000.0
DCI,2024,4596319000.0,116097000.0,505876000.0,16400000.0
DCI,2023,3596251000.0,70754000.0,295280000.0,16400000.0
DCI,2022,2325118000.0,40039000.0,224529000.0,16400000.0
DCM,2025,687746000.0,219167000.0,429211000.0,18677749.0
DCM,2024,672679000.0,52054000.0,207707000.0,18677749.0
DCM,2023,694478000.0,23326000.0,149548000.0,18677749.0
DCM,2022,686313000.0,301653000.0,119381000.0,18677749.0
DCMFINSERV,2025,0.0,-11854000.0,-499532000.0,22125054.0
DCMFINSERV,2024,45000.0,-9380000.0,-487451000.0,22125054.0
DCMFINSERV,2023,-1842000.0,-48486000.0,-478037000.0,22125054.0
DCMFINSERV,2022,32000.0,4756000.0,-431646000.0,22125054.0
DCMNVL,2025,9528463000.0,89099000.0,3245536000.0,18677749.0
DCMNVL,2024,9522601000.0,-32637000.0,3155499000.0,18677749.0
DCMNVL,2023,7710573000.0,122881000.0,3188838000.0,18677749.0
DCMNVL,2022,8221510000.0,1225975000.0,3064599000.0,18677749.0
DCMSHRIRAM,2025,119954900000.0,6042700000.0,70041300000.0,154846564.0
DCMSHRIRAM,2024,108651200000.0,4471000000.0,65221000000.0,154846564.0
DCMSHRIRAM,2023,114793300000.0,9108400000.0,61937500000.0,154846564.0
DCMSHRIRAM,2022,95730500000.0,10673500000.0,55018000000.0,154846564.0
DCMSRIND,2025,20237370000.0,1014723000.0,8989506000.0,86992185.0
DCMSRIND,2024,20561818000.0,1154024000.0,8153800000.0,86992185.0
DCMSRIND,2023,23269181000.0,601601000.0,7166674000.0,86992185.0
DCMSRIND,2022,20850615000.0,662432000.0,6719145000.0,86992185.0
DCW,2025,19846288000.0,302841000.0,10326915000.0,348895377.0
DCW,2024,18611713000.0,156596000.0,10317183000.0,348895377.0
DCW,2023,26265482000.0,1919799000.0,10250961000.0,348895377.0
DCW,2022,24490242000.0,1075062000.0,8018174000.0,348895377.0
DCXINDIA,2025,10836710000.0,388760000.0,13752310000.0,111386427.0
DCXINDIA,2024,14235830000.0,757830000.0,11262530000.0,111386427.0
DCXINDIA,2023,12536340000.0,716810000.0,5667210000.0,111386427.0
DCXINDIA,2022,10994120000.0,656080000.0,1175900000.0,111386427.0
DDEVPLSTIK,2025,26033237000.0,1854969000.0,8347059000.0,103476664.0
DDEVPLSTIK,2024,24312437000.0,1816694000.0,6598686000.0,103476664.0
DDEVPLSTIK,2023,25037474000.0,1040961000.0,4942524000.0,103476664.0
DDEVPLSTIK,2022,22269028000.0,547809000.0,3918994000.0,103476664.0
DECCANCE,2025,5269772000.0,75185000.0,7224256000.0,14007500.0
DECCANCE,2024,7984405000.0,372627000.0,7189749000.0,14007500.0
DECCANCE,2023,7801649000.0,492951000.0,6874545000.0,14007500.0
DECCANCE,2022,7898720000.0,875744000.0,6455505000.0,14007500.0
DEEDEV,2025,81766040000.0,4363310000.0,80057240000.0,69263342.0
DEEDEV,2024,77864740000.0,2620650000.0,45111780000.0,69263342.0
DEEDEV,2023,5869770000.0,129720000.0,4236440000.0,69263342.0
DEEDEV,2022,4530860000.0,81970000.0,4119820000.0,69263342.0
DEEPAKFERT,2025,84306000000.0,9335900000.0,62366200000.0,126237825.0
DEEPAKFERT,2024,70984700000.0,4528400000.0,55418700000.0,126237825.0
DEEPAKFERT,2023,87001300000.0,12101000000.0,50670000000.0,126237825.0
DEEPAKFERT,2022,65535800000.0,6782700000.0,38842200000.0,126237825.0
DEEPAKNTR,2025,80914800000.0,6972400000.0,53886700000.0,136393041.0
DEEPAKNTR,2024,76099200000.0,8108900000.0,47966200000.0,136393041.0
DEEPAKNTR,2023,78825800000.0,8520000000.0,40899600000.0,136393041.0
DEEPAKNTR,2022,67733400000.0,10666400000.0,33384400000.0,136393041.0
